order_item_id,order_id,product_id,quantity,unit_price
69985,23364,233,4,347.75
69986,23365,322,2,254.35
69987,23365,548,3,242.11
69988,23365,26,3,397.16
69989,23365,32,3,24.22
69990,23366,586,4,44.85
69991,23366,590,4,74.98
69992,23367,85,4,117.03
69993,23367,129,5,368.43
69994,23367,2,3,37.59
69995,23367,27,5,120.52
69996,23367,383,4,365.96
69997,23368,124,2,85.7
69998,23368,57,4,33.1
69999,23368,299,3,281.58
70000,23368,155,3,376.21
70001,23369,517,2,185.29
70002,23369,284,5,40.02
70003,23369,382,3,308.91
70004,23369,42,2,414.82
70005,23369,158,5,280.82
70006,23370,133,5,264.23
70007,23370,548,3,256.32
70008,23370,19,3,82.2
70009,23371,255,5,378.0
70010,23372,74,1,157.64
70011,23372,260,1,384.92
70012,23372,550,3,282.62
70013,23372,491,3,427.33
70014,23372,93,2,456.38
70015,23373,43,3,401.81
70016,23373,551,2,343.14
70017,23373,554,5,56.39
70018,23373,181,2,153.84
70019,23374,314,2,91.82
70020,23374,1,2,54.26
70021,23375,45,5,407.5
70022,23376,238,5,125.99
70023,23376,372,3,317.33
70024,23376,490,4,363.68
70025,23376,41,3,445.64
70026,23377,404,5,151.82
70027,23377,482,4,318.79
70028,23377,322,1,267.07
70029,23377,154,1,42.09
70030,23377,118,2,157.8
70031,23378,112,1,225.71
70032,23378,247,1,437.27
70033,23378,294,2,52.11
70034,23379,525,5,274.5
70035,23379,404,3,153.82
70036,23379,129,1,359.03
70037,23379,110,5,311.91
70038,23380,99,5,360.61
70039,23381,342,5,97.82
70040,23381,475,2,341.47
70041,23381,198,3,233.84
70042,23381,41,5,460.59
70043,23382,34,4,440.57
70044,23383,118,2,160.75
70045,23383,195,1,346.69
70046,23383,502,2,6.78
70047,23383,505,2,177.98
70048,23384,443,5,422.57
70049,23384,166,1,323.54
70050,23385,11,2,121.37
70051,23386,156,3,213.94
70052,23387,212,2,287.25
70053,23387,425,3,360.6
70054,23387,367,4,442.52
70055,23388,580,3,115.86
70056,23388,22,5,339.89
70057,23388,224,5,352.57
70058,23388,4,5,220.14
70059,23389,95,4,168.46
70060,23389,447,3,283.55
70061,23390,93,4,424.53
70062,23390,72,5,362.27
70063,23390,520,5,236.49
70064,23390,554,5,60.46
70065,23390,12,4,282.45
70066,23391,8,5,394.58
70067,23391,323,3,330.11
70068,23391,177,1,398.43
70069,23391,356,2,309.34
70070,23391,136,2,425.9
70071,23392,216,2,470.1
70072,23393,493,4,150.94
70073,23393,563,1,440.15
70074,23394,97,5,109.8
70075,23394,483,2,499.6
70076,23394,518,1,410.94
70077,23394,160,4,156.31
70078,23394,364,5,184.53
70079,23395,177,2,387.04
70080,23396,439,4,158.59
70081,23397,64,1,284.78
70082,23397,554,3,62.68
70083,23398,513,3,297.64
70084,23399,73,3,461.39
70085,23399,560,4,55.16
70086,23399,16,4,66.77
70087,23399,600,4,185.82
70088,23399,491,2,379.25
70089,23400,140,5,448.07
70090,23400,401,4,474.56
70091,23400,19,4,94.18
70092,23400,365,5,169.69
70093,23400,470,2,272.73
70094,23401,235,5,45.02
70095,23402,350,2,348.97
70096,23402,268,3,264.81
70097,23402,27,2,125.88
70098,23403,295,5,111.73
70099,23403,531,2,431.92
70100,23403,307,4,20.93
70101,23403,348,3,228.2
70102,23404,312,3,309.02
70103,23404,542,2,49.98
70104,23404,582,2,124.53
70105,23404,508,2,226.96
70106,23405,93,4,455.6
70107,23406,518,3,369.71
70108,23406,116,2,88.16
70109,23407,545,1,138.56
70110,23407,129,3,364.65
70111,23408,120,3,484.37
70112,23408,6,2,214.29
70113,23408,540,3,432.56
70114,23409,276,1,226.08
70115,23410,281,2,146.0
70116,23410,532,5,13.05
70117,23411,60,2,370.44
70118,23411,250,5,111.83
70119,23411,313,4,345.04
70120,23411,323,1,309.12
70121,23411,159,5,366.94
70122,23412,167,3,384.15
70123,23412,442,5,73.57
70124,23412,423,2,317.32
70125,23412,424,4,234.22
70126,23412,104,5,232.39
70127,23413,421,1,22.18
70128,23413,50,3,294.81
70129,23413,197,1,359.84
70130,23413,419,4,80.67
70131,23413,54,3,324.09
70132,23414,517,5,184.0
70133,23415,520,2,225.7
70134,23416,110,2,294.84
70135,23416,46,4,404.35
70136,23416,559,2,310.09
70137,23416,71,2,447.67
70138,23417,583,2,387.11
70139,23417,440,3,225.73
70140,23417,364,4,210.97
70141,23417,300,5,302.3
70142,23417,126,5,372.82
70143,23418,50,2,276.22
70144,23418,581,4,348.8
70145,23418,482,4,288.63
70146,23418,108,4,106.87
70147,23419,460,2,49.17
70148,23419,155,2,385.16
70149,23419,23,5,358.24
70150,23419,184,1,351.31
70151,23419,505,1,198.26
70152,23420,501,1,264.32
70153,23420,443,5,421.37
70154,23420,518,1,428.29
70155,23420,585,4,334.04
70156,23421,45,5,425.46
70157,23421,457,4,100.12
70158,23421,344,2,152.26
70159,23421,175,1,74.34
70160,23421,498,1,188.39
70161,23422,428,4,416.93
70162,23422,269,2,363.08
70163,23422,521,3,16.88
70164,23422,102,1,422.1
70165,23422,586,3,49.15
70166,23423,185,2,409.01
70167,23424,268,5,300.92
70168,23424,9,3,359.11
70169,23425,158,2,296.59
70170,23426,21,4,428.33
70171,23426,289,3,320.81
70172,23426,111,1,288.21
70173,23426,562,4,114.83
70174,23427,374,3,409.05
70175,23427,25,1,314.25
70176,23427,118,3,172.21
70177,23427,324,2,403.91
70178,23427,96,4,293.48
70179,23428,495,1,389.32
70180,23429,25,1,332.39
70181,23429,466,2,364.44
70182,23429,395,4,214.34
70183,23429,350,5,314.38
70184,23430,356,4,326.06
70185,23430,146,2,200.62
70186,23430,110,3,323.92
70187,23430,212,1,305.43
70188,23431,514,1,287.38
70189,23432,258,2,91.8
70190,23432,418,5,320.67
70191,23433,379,3,428.52
70192,23433,349,2,261.65
70193,23433,96,1,302.98
70194,23433,564,2,223.61
70195,23433,574,5,98.86
70196,23434,378,2,282.82
70197,23434,42,5,455.61
70198,23434,538,3,403.51
70199,23435,257,3,423.87
70200,23435,574,5,104.72
70201,23435,51,2,118.22
70202,23435,7,5,116.67
70203,23436,502,2,6.8
70204,23436,448,4,380.98
70205,23436,533,4,91.73
70206,23436,74,4,154.99
70207,23437,141,1,386.86
70208,23437,65,5,114.96
70209,23438,546,2,145.43
70210,23438,474,4,459.34
70211,23438,22,1,320.59
70212,23438,248,4,179.27
70213,23438,568,5,318.31
70214,23439,227,3,129.51
70215,23439,506,2,308.99
70216,23439,377,4,128.4
70217,23439,181,2,152.34
70218,23440,83,3,204.2
70219,23440,8,1,384.12
70220,23440,471,2,373.63
70221,23440,506,3,326.87
70222,23441,95,3,170.99
70223,23441,47,5,148.08
70224,23441,566,1,275.81
70225,23441,123,1,457.24
70226,23441,266,3,20.57
70227,23442,107,3,440.5
70228,23442,569,1,425.25
70229,23442,62,2,310.78
70230,23443,366,2,173.23
70231,23443,184,1,366.59
70232,23444,61,2,145.93
70233,23444,168,2,393.91
70234,23445,81,4,377.62
70235,23445,196,5,51.92
70236,23445,123,3,469.72
70237,23446,329,5,44.62
70238,23446,473,4,18.23
70239,23446,107,3,492.46
70240,23446,525,5,283.87
70241,23447,31,2,468.41
70242,23448,112,4,231.98
70243,23449,265,2,65.83
70244,23449,459,2,433.38
70245,23449,150,2,240.96
70246,23449,497,2,388.88
70247,23449,196,2,56.1
70248,23450,153,5,299.72
70249,23451,115,2,113.71
70250,23451,49,5,20.19
70251,23451,595,3,16.11
70252,23451,177,3,374.54
70253,23452,382,5,288.34
70254,23452,201,1,317.32
70255,23452,183,2,72.44
70256,23452,148,4,127.06
70257,23452,404,3,158.76
70258,23453,59,4,255.63
70259,23453,145,1,47.18
70260,23453,72,1,365.92
70261,23453,374,3,417.44
70262,23453,422,5,343.01
70263,23454,197,4,371.57
70264,23454,335,2,235.66
70265,23454,448,2,418.65
70266,23455,127,3,331.77
70267,23455,100,1,42.62
70268,23455,192,2,117.36
70269,23455,597,1,263.86
70270,23456,296,4,483.89
70271,23457,64,4,282.84
70272,23457,113,4,101.75
70273,23457,222,3,162.67
70274,23457,360,3,213.5
70275,23458,67,5,430.64
70276,23458,107,3,486.85
70277,23458,389,4,424.78
70278,23459,536,1,384.03
70279,23459,350,5,330.61
70280,23460,550,3,266.97
70281,23460,144,3,256.12
70282,23461,103,4,438.89
70283,23462,424,3,231.62
70284,23463,570,2,300.64
70285,23463,481,4,55.02
70286,23463,25,4,324.16
70287,23463,28,1,231.43
70288,23463,399,2,85.19
70289,23464,77,1,228.64
70290,23465,209,3,35.89
70291,23466,577,2,374.53
70292,23467,534,1,8.16
70293,23467,265,5,69.77
70294,23467,39,1,330.71
70295,23468,112,3,226.11
70296,23469,97,2,103.1
70297,23469,439,3,150.0
70298,23469,213,5,26.04
70299,23470,376,5,183.84
70300,23470,181,1,162.37
70301,23470,179,5,393.53
70302,23470,398,3,289.18
70303,23471,157,3,231.82
70304,23471,572,4,435.16
70305,23471,262,1,376.51
70306,23472,17,2,446.67
70307,23472,397,4,180.43
70308,23472,563,5,442.89
70309,23473,201,5,298.43
70310,23473,163,2,132.54
70311,23473,303,3,150.77
70312,23473,12,3,262.99
70313,23473,7,5,113.61
70314,23474,182,3,362.15
70315,23474,510,5,166.88
70316,23474,374,2,374.26
70317,23475,95,4,189.7
70318,23476,197,1,326.64
70319,23477,247,3,480.57
70320,23477,296,5,488.82
70321,23477,530,5,334.25
70322,23477,208,5,329.26
70323,23477,142,4,347.05
70324,23478,526,5,235.41
70325,23478,376,4,211.6
70326,23479,142,1,365.26
70327,23479,19,3,96.58
70328,23479,528,1,379.38
70329,23479,491,3,406.35
70330,23480,22,5,344.88
70331,23481,98,2,421.28
70332,23481,83,4,193.64
70333,23481,453,5,67.33
70334,23481,556,3,330.22
70335,23481,475,3,340.61
70336,23482,261,4,337.91
70337,23482,235,2,39.47
70338,23482,339,1,108.86
70339,23483,481,4,54.11
70340,23483,470,3,271.24
70341,23483,54,2,320.24
70342,23483,475,1,330.8
70343,23484,107,2,454.31
70344,23484,322,3,255.55
70345,23484,269,2,359.6
70346,23484,61,3,144.14
70347,23484,564,5,215.06
70348,23485,177,1,410.32
70349,23486,539,5,31.63
70350,23486,493,4,157.22
70351,23487,175,4,73.0
70352,23487,40,4,135.95
70353,23487,454,1,17.1
70354,23487,338,4,29.85
70355,23488,154,1,41.45
70356,23488,84,1,320.48
70357,23488,24,3,288.44
70358,23488,89,5,150.99
70359,23489,52,1,63.14
70360,23490,10,5,334.88
70361,23490,229,3,208.0
70362,23491,233,2,311.48
70363,23491,547,1,376.86
70364,23491,550,4,261.12
70365,23492,504,5,161.68
70366,23493,381,1,291.99
70367,23493,337,1,44.11
70368,23493,533,1,96.4
70369,23493,182,3,327.79
70370,23493,319,5,19.82
70371,23494,362,1,325.78
70372,23494,355,5,95.6
70373,23495,337,3,40.3
70374,23495,119,1,30.33
70375,23495,3,1,363.62
70376,23496,190,5,424.3
70377,23496,187,5,7.98
70378,23497,43,4,439.88
70379,23497,482,4,319.25
70380,23497,169,5,313.94
70381,23497,399,3,80.58
70382,23497,462,2,223.73
70383,23498,162,5,281.93
70384,23498,81,3,376.25
70385,23498,408,3,203.06
70386,23498,141,4,372.34
70387,23499,516,4,212.13
70388,23499,46,4,401.11
70389,23499,54,2,305.0
70390,23500,326,1,343.37
70391,23500,170,2,375.36
70392,23500,378,3,258.83
70393,23500,87,1,153.93
70394,23501,63,2,382.59
70395,23501,580,3,107.63
70396,23501,300,3,337.98
70397,23501,80,3,458.53
70398,23502,563,1,460.24
70399,23503,279,5,121.42
70400,23504,195,4,351.62
70401,23504,56,4,322.46
70402,23505,490,3,330.71
70403,23505,100,3,47.06
70404,23505,367,1,483.82
70405,23505,306,3,160.19
70406,23505,78,5,273.24
70407,23506,555,5,93.22
70408,23506,561,4,250.15
70409,23506,569,5,463.64
70410,23507,67,5,411.05
70411,23507,540,4,403.33
70412,23507,428,4,421.53
70413,23507,599,3,106.98
70414,23508,42,3,427.17
70415,23508,303,2,145.09
70416,23508,558,2,230.71
70417,23508,439,2,153.41
70418,23508,129,3,353.84
70419,23509,201,2,280.15
70420,23509,584,5,186.23
70421,23510,473,4,17.24
70422,23510,396,2,259.81
70423,23510,549,2,138.93
70424,23510,545,4,129.41
70425,23511,163,2,131.49
70426,23511,187,5,8.08
70427,23511,40,2,149.07
70428,23511,378,5,284.59
70429,23512,503,2,165.05
70430,23512,302,2,9.44
70431,23512,342,1,102.05
70432,23512,349,2,274.27
70433,23512,594,1,46.44
70434,23513,62,5,310.49
70435,23514,445,2,6.44
70436,23515,574,5,107.42
70437,23515,290,1,369.15
70438,23515,428,4,417.41
70439,23515,373,1,245.24
70440,23515,455,1,136.32
70441,23516,381,2,291.81
70442,23516,229,3,207.16
70443,23516,305,4,48.03
70444,23517,236,4,306.21
70445,23517,182,3,363.66
70446,23517,495,1,365.32
70447,23517,201,1,303.32
70448,23518,440,3,241.75
70449,23518,526,4,268.03
70450,23518,97,2,106.57
70451,23518,342,1,112.4
70452,23519,244,3,290.61
70453,23519,79,4,381.03
70454,23519,406,3,66.17
70455,23520,494,3,296.72
70456,23521,440,2,219.94
70457,23521,353,4,444.17
70458,23522,305,4,44.01
70459,23523,89,4,146.5
70460,23523,474,2,465.7
70461,23523,268,5,276.35
70462,23523,359,5,129.66
70463,23523,312,4,336.98
70464,23524,29,4,98.72
70465,23525,560,2,52.36
70466,23526,514,4,309.32
70467,23526,531,3,442.13
70468,23526,200,1,164.56
70469,23526,234,2,112.07
70470,23526,565,5,391.79
70471,23527,463,2,378.5
70472,23527,10,4,328.39
70473,23527,123,2,434.02
70474,23527,191,1,304.68
70475,23527,587,1,296.57
70476,23528,298,4,242.47
70477,23528,281,5,143.15
70478,23529,469,2,226.37
70479,23529,38,1,18.55
70480,23529,478,5,289.27
70481,23529,514,5,325.96
70482,23529,536,3,423.99
70483,23530,104,2,215.71
70484,23530,384,2,62.91
70485,23531,445,1,7.25
70486,23531,597,3,262.23
70487,23531,370,4,254.83
70488,23531,262,4,373.96
70489,23531,512,3,38.86
70490,23532,209,3,35.87
70491,23533,352,3,479.59
70492,23534,500,1,58.99
70493,23534,139,4,413.49
70494,23534,379,4,415.64
70495,23534,411,4,77.34
70496,23535,230,2,203.84
70497,23536,444,1,444.13
70498,23537,265,2,63.24
70499,23537,572,5,429.7
70500,23537,156,5,216.85
70501,23538,529,1,394.48
70502,23538,225,2,325.66
70503,23538,497,1,367.71
70504,23538,16,4,65.55
70505,23539,296,2,421.96
70506,23540,200,2,172.21
70507,23540,529,3,403.62
70508,23540,311,5,268.77
70509,23540,530,3,353.5
70510,23541,584,5,186.29
70511,23541,64,2,294.97
70512,23541,540,2,447.69
70513,23541,143,4,295.36
70514,23542,289,2,342.25
70515,23542,160,4,170.06
70516,23543,353,2,480.91
70517,23543,568,5,286.6
70518,23543,283,1,10.42
70519,23543,264,1,279.18
70520,23543,536,5,406.21
70521,23544,216,3,429.51
70522,23544,182,3,368.45
70523,23545,455,3,151.13
70524,23545,109,4,405.51
70525,23545,13,1,170.18
70526,23545,46,4,369.75
70527,23546,99,1,365.57
70528,23546,257,3,475.07
70529,23546,239,3,450.66
70530,23546,201,1,276.1
70531,23547,192,4,118.88
70532,23548,54,3,315.8
70533,23548,586,4,47.61
70534,23548,428,3,409.57
70535,23548,425,4,362.98
70536,23548,349,3,250.06
70537,23549,429,2,98.51
70538,23549,105,2,286.16
70539,23549,49,1,22.6
70540,23550,519,3,235.25
70541,23550,597,1,277.85
70542,23550,303,5,159.62
70543,23550,557,1,93.25
70544,23551,575,5,299.79
70545,23551,534,5,8.37
70546,23551,546,5,143.11
70547,23551,264,4,275.99
70548,23552,395,2,220.07
70549,23552,240,2,69.91
70550,23553,115,4,98.05
70551,23553,168,3,434.27
70552,23553,141,2,388.44
70553,23553,306,5,171.92
70554,23554,364,1,196.21
70555,23554,378,3,290.0
70556,23555,362,2,321.13
70557,23555,519,5,246.3
70558,23555,20,2,262.7
70559,23555,464,2,79.97
70560,23556,245,4,180.55
70561,23557,514,3,299.32
70562,23557,589,5,270.95
70563,23557,256,3,224.68
70564,23558,524,4,183.45
70565,23558,543,5,225.06
70566,23558,576,1,187.62
70567,23558,212,3,300.02
70568,23558,319,2,18.78
70569,23559,66,2,15.59
70570,23559,177,5,409.31
70571,23559,228,1,452.76
70572,23560,442,1,68.72
70573,23560,112,2,258.54
70574,23561,538,3,432.73
70575,23561,414,5,355.79
70576,23562,480,1,295.57
70577,23562,326,4,343.32
70578,23563,246,4,127.03
70579,23563,296,4,445.92
70580,23563,565,2,386.91
70581,23563,517,2,185.91
70582,23564,100,2,43.44
70583,23564,435,1,21.59
70584,23564,322,2,267.6
70585,23564,599,2,107.91
70586,23565,115,2,100.88
70587,23566,255,3,405.17
70588,23567,103,2,401.87
70589,23568,21,3,392.0
70590,23568,98,3,405.13
70591,23568,368,2,23.62
70592,23569,323,2,324.03
70593,23569,479,1,186.19
70594,23569,227,2,137.15
70595,23569,162,2,279.51
70596,23570,213,1,23.61
70597,23570,595,4,14.54
70598,23570,48,4,402.45
70599,23570,359,1,129.42
70600,23570,352,3,490.1
70601,23571,190,2,471.04
70602,23571,513,5,263.0
70603,23571,352,1,439.26
70604,23571,581,1,377.31
70605,23572,329,3,40.41
70606,23572,391,1,404.55
70607,23572,126,5,372.36
70608,23572,548,2,242.87
70609,23573,593,5,100.46
70610,23574,192,1,131.19
70611,23574,328,2,360.14
70612,23575,438,3,466.61
70613,23575,251,4,99.14
70614,23575,597,4,296.66
70615,23575,538,5,424.22
70616,23575,96,5,298.42
70617,23576,7,5,122.21
70618,23577,191,4,273.43
70619,23577,501,5,269.33
70620,23577,88,1,141.22
70621,23577,67,4,401.68
70622,23577,147,5,175.86
70623,23578,583,2,384.81
70624,23578,205,3,296.82
70625,23578,78,3,302.92
70626,23578,597,4,265.55
70627,23578,297,2,70.47
70628,23579,36,4,255.42
70629,23579,292,3,22.46
70630,23580,359,1,118.16
70631,23581,276,1,232.25
70632,23581,286,1,241.55
70633,23581,162,1,262.07
70634,23581,154,3,42.63
70635,23582,256,1,204.15
70636,23582,140,5,433.93
70637,23582,84,3,368.08
70638,23583,411,4,84.64
70639,23583,18,5,221.32
70640,23584,591,2,354.46
70641,23584,596,5,314.96
70642,23584,139,4,381.82
70643,23585,394,2,429.05
70644,23585,71,4,459.54
70645,23585,415,3,206.76
70646,23586,110,5,292.28
70647,23586,290,4,368.36
70648,23586,512,5,35.12
70649,23587,113,1,112.48
70650,23587,596,2,314.54
70651,23587,578,5,423.87
70652,23588,65,4,117.96
70653,23588,11,3,132.23
70654,23588,119,3,29.9
70655,23589,476,4,304.1
70656,23589,580,2,105.55
70657,23590,134,5,283.41
70658,23590,211,4,155.43
70659,23590,3,5,361.08
70660,23590,289,2,341.91
70661,23590,173,2,299.25
70662,23591,229,2,186.99
70663,23592,343,4,483.47
70664,23592,117,3,338.32
70665,23592,174,2,363.83
70666,23593,153,3,325.46
70667,23593,216,1,467.13
70668,23593,581,3,364.77
70669,23593,467,5,401.76
70670,23593,549,2,145.48
70671,23594,325,4,319.41
70672,23594,402,5,116.65
70673,23594,410,1,40.57
70674,23594,251,3,100.54
70675,23595,245,1,185.56
70676,23595,459,4,482.32
70677,23596,245,3,191.63
70678,23596,18,1,191.94
70679,23596,413,5,150.68
70680,23596,431,3,125.07
70681,23597,321,1,30.35
70682,23597,486,5,200.07
70683,23598,453,5,64.14
70684,23599,111,5,302.5
70685,23600,151,3,39.22
70686,23600,215,2,451.9
70687,23600,442,1,74.32
70688,23601,224,3,347.96
70689,23601,447,2,278.32
70690,23601,372,5,322.24
70691,23601,528,5,356.95
70692,23601,36,2,259.32
70693,23602,109,4,439.58
70694,23602,108,1,112.78
70695,23602,17,5,451.79
70696,23602,181,4,149.42
70697,23603,18,3,216.26
70698,23603,66,5,15.79
70699,23603,421,2,20.67
70700,23603,517,2,190.39
70701,23603,321,2,27.06
70702,23604,21,5,401.16
70703,23605,516,3,214.54
70704,23606,110,4,315.44
70705,23606,352,3,494.49
70706,23606,94,3,200.12
70707,23607,415,5,196.1
70708,23608,76,4,196.05
70709,23608,64,1,284.88
70710,23609,191,3,301.18
70711,23609,538,3,399.2
70712,23609,584,5,185.03
70713,23610,172,5,325.39
70714,23610,258,3,84.52
70715,23611,216,1,440.21
70716,23611,401,5,421.44
70717,23611,446,2,460.12
70718,23611,389,3,479.36
70719,23612,108,2,106.29
70720,23612,109,1,410.66
70721,23613,527,4,266.6
70722,23613,318,4,327.11
70723,23613,193,1,316.14
70724,23613,466,3,413.57
70725,23613,74,4,170.49
70726,23614,53,5,36.85
70727,23615,154,4,41.39
70728,23616,599,5,118.25
70729,23616,169,1,310.78
70730,23617,234,2,105.56
70731,23618,397,2,160.99
70732,23618,79,2,420.14
70733,23618,65,2,117.03
70734,23618,304,3,251.76
70735,23618,352,5,426.77
70736,23619,531,4,441.17
70737,23619,218,5,62.02
70738,23619,424,2,205.6
70739,23619,1,5,52.85
70740,23620,181,4,153.47
70741,23621,396,2,233.2
70742,23621,132,2,261.65
70743,23621,235,1,43.45
70744,23621,129,5,348.87
70745,23621,265,4,64.54
70746,23622,309,5,178.92
70747,23622,152,2,113.32
70748,23622,81,2,330.2
70749,23623,310,1,62.51
70750,23623,87,3,155.03
70751,23623,491,3,393.22
70752,23624,584,1,203.39
70753,23624,266,2,20.7
70754,23624,253,4,297.35
70755,23624,145,5,41.8
70756,23624,313,1,368.53
70757,23625,16,4,72.14
70758,23625,27,3,119.98
70759,23625,490,4,341.78
70760,23625,386,4,416.59
70761,23626,300,5,310.59
70762,23626,345,2,85.54
70763,23627,538,4,435.21
70764,23627,254,2,181.42
70765,23627,90,2,116.04
70766,23627,179,4,378.46
70767,23627,543,2,218.48
70768,23628,450,4,251.99
70769,23629,315,4,80.36
70770,23629,437,5,212.12
70771,23629,99,2,365.57
70772,23629,518,4,396.09
70773,23630,530,4,312.79
70774,23630,482,2,294.57
70775,23630,477,3,104.03
70776,23630,53,3,39.65
70777,23630,54,1,321.77
70778,23631,267,3,448.09
70779,23632,333,5,211.77
70780,23632,124,5,78.12
70781,23632,305,5,47.31
70782,23633,444,2,460.9
70783,23633,263,5,381.16
70784,23633,361,5,411.5
70785,23634,444,3,413.33
70786,23634,542,2,47.86
70787,23635,297,4,71.23
70788,23635,466,4,413.95
70789,23635,569,1,463.23
70790,23635,408,2,224.48
70791,23635,443,2,423.98
70792,23636,295,5,109.8
70793,23636,462,3,198.83
70794,23637,295,5,107.94
70795,23637,136,5,383.92
70796,23638,211,3,165.73
70797,23639,143,1,311.51
70798,23639,370,4,272.99
70799,23639,216,3,426.43
70800,23639,292,1,22.69
70801,23640,561,1,272.8
70802,23640,204,1,418.63
70803,23641,197,2,336.85
70804,23641,43,4,448.45
70805,23642,252,5,18.92
70806,23643,324,4,401.71
70807,23643,595,1,14.47
70808,23644,472,2,263.24
70809,23644,293,2,233.58
70810,23645,159,2,402.47
70811,23645,424,5,231.62
70812,23645,186,5,221.31
70813,23646,308,4,37.4
70814,23646,424,4,213.71
70815,23646,9,3,396.57
70816,23647,251,2,109.26
70817,23648,478,5,298.09
70818,23649,10,1,299.24
70819,23649,93,2,465.78
70820,23649,246,5,137.07
70821,23649,129,4,348.37
70822,23649,39,3,318.37
70823,23650,353,2,424.88
70824,23650,414,3,386.97
70825,23650,286,3,206.62
70826,23650,505,5,191.7
70827,23651,396,4,232.92
70828,23651,447,3,283.56
70829,23651,222,2,141.97
70830,23651,323,4,308.72
70831,23652,113,1,111.21
70832,23652,589,2,257.91
70833,23653,228,5,482.22
70834,23653,597,5,294.96
70835,23654,148,1,130.01
70836,23654,15,3,429.86
70837,23654,365,1,154.64
70838,23655,140,3,431.53
70839,23655,134,1,277.4
70840,23656,58,4,143.44
70841,23657,332,5,391.75
70842,23658,586,3,49.45
70843,23658,469,1,248.59
70844,23658,338,1,31.14
70845,23659,564,4,226.05
70846,23659,89,2,133.1
70847,23660,252,1,17.79
70848,23660,306,1,153.3
70849,23660,12,5,267.52
70850,23660,155,4,370.09
70851,23661,46,1,381.32
70852,23661,456,1,320.62
70853,23661,381,4,274.27
70854,23661,415,4,210.77
70855,23661,144,2,237.89
70856,23662,241,4,187.18
70857,23662,358,1,19.58
70858,23662,155,2,392.25
70859,23662,425,1,385.23
70860,23662,79,1,395.62
70861,23663,448,4,377.94
70862,23663,512,3,40.22
70863,23663,319,4,19.92
70864,23663,305,3,42.0
70865,23663,185,3,363.71
70866,23664,410,4,37.59
70867,23664,467,5,461.6
70868,23664,307,4,20.41
70869,23665,374,2,415.65
70870,23665,585,3,323.28
70871,23665,409,4,121.57
70872,23666,140,1,426.34
70873,23667,41,3,398.32
70874,23667,271,1,58.19
70875,23667,436,2,56.06
70876,23667,354,5,289.31
70877,23668,252,4,18.35
70878,23668,395,1,203.59
70879,23668,405,5,356.41
70880,23668,111,1,280.13
70881,23668,238,5,138.22
70882,23669,9,1,342.73
70883,23669,5,1,320.0
70884,23670,285,5,192.64
70885,23671,1,1,56.81
70886,23672,469,4,234.55
70887,23673,306,2,177.11
70888,23674,177,4,409.51
70889,23675,330,4,383.14
70890,23675,511,3,106.63
70891,23675,416,2,110.78
70892,23676,487,3,408.29
70893,23676,459,2,483.84
70894,23676,95,5,178.01
70895,23676,472,1,253.4
70896,23676,566,5,256.23
70897,23677,85,1,120.29
70898,23678,424,1,226.24
70899,23679,451,3,231.44
70900,23679,568,1,275.2
70901,23679,490,4,349.76
70902,23679,521,2,16.42
70903,23679,576,1,197.32
70904,23680,71,2,452.66
70905,23680,257,3,476.42
70906,23680,205,4,336.21
70907,23680,115,3,107.59
70908,23680,122,3,413.95
70909,23681,202,1,413.01
70910,23682,101,1,184.23
70911,23682,475,1,302.58
70912,23682,265,3,68.37
70913,23683,449,3,213.53
70914,23683,108,2,103.94
70915,23683,460,4,50.87
70916,23684,493,5,145.61
70917,23684,36,2,280.8
70918,23684,370,3,290.4
70919,23685,217,5,327.13
70920,23685,87,2,175.09
70921,23685,302,4,9.72
70922,23685,195,3,389.34
70923,23686,32,4,22.11
70924,23686,49,5,21.39
70925,23687,168,2,402.46
70926,23687,57,2,35.7
70927,23687,130,3,113.76
70928,23687,537,4,106.78
70929,23687,437,3,200.31
70930,23688,263,5,351.37
70931,23688,276,4,213.08
70932,23688,248,3,198.63
70933,23688,8,3,366.03
70934,23688,302,4,8.46
70935,23689,396,2,240.07
70936,23689,474,2,428.98
70937,23689,583,1,400.85
70938,23689,425,2,394.3
70939,23690,539,3,31.36
70940,23690,332,2,384.87
70941,23690,392,1,234.3
70942,23691,420,5,78.78
70943,23691,189,5,273.3
70944,23692,431,3,131.48
70945,23692,518,5,381.69
70946,23692,506,5,325.65
70947,23692,319,1,19.53
70948,23693,566,1,244.29
70949,23693,70,1,236.37
70950,23693,88,2,143.05
70951,23693,31,1,464.39
70952,23694,590,3,81.69
70953,23694,134,3,288.74
70954,23694,148,5,120.15
70955,23694,158,3,295.59
70956,23695,492,4,200.31
70957,23695,191,3,284.25
70958,23695,88,4,145.57
70959,23695,436,1,60.14
70960,23695,233,1,332.13
70961,23696,339,4,119.5
70962,23696,57,3,35.98
70963,23697,391,3,420.89
70964,23697,392,2,223.05
70965,23697,61,3,152.44
70966,23697,439,1,151.68
70967,23698,256,3,209.03
70968,23698,436,3,60.06
70969,23698,77,1,242.26
70970,23698,427,5,292.92
70971,23699,435,4,21.4
70972,23700,247,5,485.4
70973,23701,65,4,106.77
70974,23701,266,3,18.86
70975,23701,534,3,7.61
70976,23701,488,3,355.89
70977,23701,95,4,190.38
70978,23702,380,1,100.63
70979,23702,529,1,348.62
70980,23703,221,2,13.81
70981,23704,188,5,144.57
70982,23705,385,2,338.36
